id,publication_year,cited_by_count,author_ids
https://openalex.org/W2745133928,2017,95,"['A5015520086', 'A5055710645', 'A5091272738', 'A5085753634', 'A5034703281']"
https://openalex.org/W3024097351,2020,90,"['A5100772427', 'A5005042481', 'A5032694172']"
https://openalex.org/W3130808434,2021,84,"['A5100740618', 'A5100380463', 'A5020880385', 'A5050796169', 'A5072670483', 'A5036357902', 'A5071709543']"
https://openalex.org/W2999685709,2020,83,"['A5016902194', 'A5044033735', 'A5029940839', 'A5002514740', 'A5073742847']"
https://openalex.org/W3195074401,2021,83,"['A5058347768', 'A5002511145']"
https://openalex.org/W2972527800,2019,79,"['A5002511145', 'A5058347768', 'A5023659945', 'A5086852785']"
https://openalex.org/W3084130378,2020,77,"['A5053437341', 'A5044033735', 'A5061206863']"
https://openalex.org/W3046035982,2020,76,"['A5044033735', 'A5036396184', 'A5073850118', 'A5100617443', 'A5002187701']"
https://openalex.org/W3164854573,2021,62,"['A5055710645', 'A5052541789']"
https://openalex.org/W4302011807,2022,60,"['A5091640552', 'A5100740618', 'A5077726785', 'A5049837138', 'A5033257344']"
https://openalex.org/W3200343674,2021,56,"['A5101431879', 'A5100740618', 'A5086666436', 'A5101432634', 'A5015079616', 'A5015105117', 'A5071709543']"
https://openalex.org/W160748399,2021,54,"['A5110467021', 'A5079270249', 'A5055710645', 'A5037186646']"
https://openalex.org/W4205820185,2022,40,"['A5002511145', 'A5041972281', 'A5033785127', 'A5074770577', 'A5108775959', 'A5100358915', 'A5081762691']"
https://openalex.org/W4318719086,2023,34,"['A5091640552', 'A5100740618', 'A5005455168', 'A5077726785', 'A5033257344']"
https://openalex.org/W4377111802,2023,27,"['A5091640552', 'A5100740618', 'A5033257344', 'A5041024491']"
https://openalex.org/W4389068324,2023,25,"['A5051796953', 'A5049976075', 'A5002511145']"
https://openalex.org/W2034730864,2005,157,"['A5059476370', 'A5077795637', 'A5003851716', 'A5101467385', 'A5101842555']"
https://openalex.org/W2108475198,2006,155,"['A5070251006', 'A5016939864', 'A5082111905']"
https://openalex.org/W1990476939,2004,135,"['A5064274071', 'A5055710645', 'A5087136352']"
https://openalex.org/W2169140571,2004,133,"['A5055710645', 'A5058550942', 'A5025992076']"
https://openalex.org/W2019047955,2007,131,['A5055710645']
https://openalex.org/W2083438425,2008,125,"['A5055710645', 'A5025175846']"
https://openalex.org/W2146045337,2005,120,"['A5055710645', 'A5078491738']"
https://openalex.org/W1982596878,2009,115,"['A5027903946', 'A5055710645', 'A5029418921']"
https://openalex.org/W2952377244,2011,108,"['A5011012964', 'A5076876084', 'A5101799604', 'A5055710645']"
https://openalex.org/W2166771689,2013,94,"['A5081744093', 'A5055710645', 'A5076876084', 'A5011012964']"
https://openalex.org/W1967713605,2011,87,"['A5073697071', 'A5055710645', 'A5065743725']"
https://openalex.org/W2126263492,2012,87,"['A5011012964', 'A5021261847', 'A5055710645', 'A5076876084']"
https://openalex.org/W2963711791,2018,77,"['A5072647467', 'A5055710645', 'A5086173064', 'A5069421706']"
https://openalex.org/W1976801590,2014,74,"['A5086226960', 'A5077795637', 'A5082742221', 'A5064978705', 'A5038167054']"
https://openalex.org/W3005351182,2013,73,"['A5023048192', 'A5017669758', 'A5055710645', 'A5040052580', 'A5025175846']"
https://openalex.org/W2789572951,2018,72,"['A5070251006', 'A5053541912']"
https://openalex.org/W2517985622,2016,71,['A5077795637']
https://openalex.org/W2916881227,2019,71,"['A5027041171', 'A5016054994', 'A5055710645', 'A5017529415']"
https://openalex.org/W3111896594,2020,63,"['A5016902194', 'A5044033735', 'A5002514740', 'A5029940839', 'A5073742847']"
https://openalex.org/W2433379750,2016,62,"['A5027041171', 'A5004918186', 'A5055710645', 'A5056551357', 'A5064986566']"
https://openalex.org/W2945733644,2019,61,"['A5020788604', 'A5044033735', 'A5053359378']"
https://openalex.org/W3047532509,2020,61,"['A5002511145', 'A5000294737', 'A5054660259', 'A5049120233', 'A5035572398', 'A5081736253']"
https://openalex.org/W3092295352,2020,59,"['A5040892490', 'A5002511145']"
https://openalex.org/W2911392324,2019,57,"['A5070251006', 'A5053541912']"
https://openalex.org/W2963306599,2019,56,"['A5055710645', 'A5052541789']"
https://openalex.org/W3024588462,2020,55,"['A5018937306', 'A5055710645', 'A5085753634', 'A5034703281']"
https://openalex.org/W3138089704,2020,52,"['A5100655628', 'A5100644758', 'A5100740618', 'A5071709543', 'A5036357902']"
https://openalex.org/W2999616218,2020,51,"['A5066493067', 'A5032694172']"
https://openalex.org/W3185448815,2021,51,"['A5002511145', 'A5013029567', 'A5041972281', 'A5026740430', 'A5009635990', 'A5028332100']"
https://openalex.org/W3081530389,2020,49,"['A5064735018', 'A5015272481']"
https://openalex.org/W3210631446,2021,43,"['A5100369838', 'A5100740618', 'A5100380463', 'A5015105117', 'A5052577882', 'A5100443578', 'A5036357902', 'A5071709543']"
https://openalex.org/W3167899688,2021,41,"['A5064735018', 'A5044737071', 'A5015272481']"
https://openalex.org/W3193947338,2022,31,"['A5019136836', 'A5054129638', 'A5074848625', 'A5084395089']"
https://openalex.org/W4220811164,2022,28,"['A5002511145', 'A5083758600', 'A5013254960']"
https://openalex.org/W4282969450,2022,27,"['A5043354448', 'A5108521073', 'A5064217008', 'A5055710645', 'A5037735812']"
https://openalex.org/W4384461140,2023,19,"['A5113685196', 'A5101106337', 'A5039516755', 'A5111166809', 'A5045124139', 'A5091414721', 'A5087273879']"
https://openalex.org/W4388009874,2023,18,"['A5012071072', 'A5002511145']"
https://openalex.org/W4388834460,2023,18,"['A5031192635', 'A5034703281', 'A5092142329', 'A5052372722', 'A5055710645', 'A5052541789', 'A5105407916']"
https://openalex.org/W4313706748,2023,17,"['A5046315164', 'A5009319874', 'A5055710645']"
https://openalex.org/W2163636580,2003,126,"['A5064274071', 'A5055710645']"
https://openalex.org/W1949708275,2003,115,"['A5055710645', 'A5025175846']"
https://openalex.org/W1494851074,2001,113,"['A5055710645', 'A5103200572', 'A5078491738']"
https://openalex.org/W2099780436,2007,86,"['A5009111822', 'A5055710645', 'A5018777906', 'A5025992076']"
https://openalex.org/W2544448700,2011,75,"['A5021261847', 'A5064158757', 'A5035604081', 'A5055710645']"
https://openalex.org/W2008179038,2012,74,"['A5044033735', 'A5053359378']"
https://openalex.org/W2152319866,2011,65,"['A5055710645', 'A5065743725']"
https://openalex.org/W2767043189,2017,56,"['A5103340470', 'A5026643216', 'A5110408950', 'A5058347768', 'A5002511145']"
https://openalex.org/W1992538244,2013,55,"['A5010068967', 'A5025426860', 'A5032694172', 'A5011986921']"
https://openalex.org/W2337457909,2015,55,"['A5070251006', 'A5003418485']"
https://openalex.org/W2129647236,2015,54,"['A5110229757', 'A5031755683', 'A5026626448']"
https://openalex.org/W2262364653,2016,54,"['A5064158757', 'A5015711710', 'A5055710645']"
https://openalex.org/W2236749997,2016,53,"['A5005043202', 'A5055710645', 'A5034703281']"
https://openalex.org/W2593237279,2017,53,"['A5017569760', 'A5114488878', 'A5055710645', 'A5101979342']"
https://openalex.org/W2898435293,2018,49,"['A5002511145', 'A5081762691', 'A5021874009', 'A5058347768']"
https://openalex.org/W4234344480,2019,49,"['A5036440088', 'A5002511145', 'A5023659945', 'A5058730535', 'A5086852785', 'A5083758600']"
https://openalex.org/W2336938381,2016,48,"['A5044791875', 'A5041348628', 'A5055710645', 'A5033975637']"
https://openalex.org/W3104618226,2020,47,"['A5055710645', 'A5052541789']"
https://openalex.org/W3037105282,2020,44,"['A5058005849', 'A5044033735']"
https://openalex.org/W3097181570,2020,42,"['A5019136836', 'A5014437029', 'A5054129638', 'A5084395089']"
https://openalex.org/W3012677429,2020,41,"['A5070251006', 'A5053541912']"
https://openalex.org/W3037513341,2020,40,"['A5002511145', 'A5060107547', 'A5084225515', 'A5035853275', 'A5058347768']"
https://openalex.org/W3175498122,2021,32,"['A5100340569', 'A5100740618', 'A5100380463', 'A5007475662', 'A5011538487', 'A5100443578', 'A5036357902', 'A5100401045']"
https://openalex.org/W4315780275,2023,14,"['A5034741131', 'A5044033735', 'A5091891085', 'A5061206863']"
https://openalex.org/W4321480062,2023,14,"['A5100433327', 'A5066698067', 'A5007475662', 'A5009644404', 'A5080744092', 'A5100740618', 'A5041305250', 'A5101912402', 'A5078222384']"
https://openalex.org/W4388817857,2023,13,"['A5044033735', 'A5010074855']"
https://openalex.org/W4380203246,2023,12,"['A5059741205', 'A5002511145', 'A5016368273', 'A5013441165', 'A5045479268']"
https://openalex.org/W4388464161,2023,12,"['A5055710645', 'A5034703281', 'A5052541789']"
https://openalex.org/W2295815851,1998,90,"['A5055710645', 'A5104056982', 'A5078491738']"
https://openalex.org/W1905029509,2005,80,"['A5078682514', 'A5111705381', 'A5045162648', 'A5024390954', 'A5105178801', 'A5055710645', 'A5066182501', 'A5058550942']"
https://openalex.org/W1504924465,2005,77,"['A5070251006', 'A5113527770', 'A5089476192', 'A5016939864', 'A5080994989', 'A5030711721']"
https://openalex.org/W2621446776,2009,61,"['A5055710645', 'A5058550942', 'A5025992076']"
https://openalex.org/W2028891984,2011,59,"['A5081744093', 'A5011820318', 'A5055710645']"
https://openalex.org/W2144188763,2012,56,"['A5087421071', 'A5077795637', 'A5083985230']"
https://openalex.org/W2951097239,2010,56,"['A5091272738', 'A5112446832', 'A5055710645']"
https://openalex.org/W2950265899,2010,55,"['A5064158757', 'A5055710645']"
https://openalex.org/W1984263819,2011,54,"['A5032369426', 'A5040217228', 'A5090592819']"
https://openalex.org/W2052850027,2014,47,"['A5070251006', 'A5003418485']"
https://openalex.org/W2150039561,2014,45,"['A5004880533', 'A5101471208', 'A5100740618', 'A5079913027', 'A5100676886', 'A5080951829', 'A5034838576', 'A5040348286']"
https://openalex.org/W2951617294,2013,45,"['A5081744093', 'A5055710645', 'A5076876084', 'A5011012964']"
https://openalex.org/W2739313027,2017,43,"['A5002511145', 'A5021874009', 'A5110300675', 'A5032315661', 'A5058347768', 'A5081762691']"
https://openalex.org/W2508380290,2016,40,"['A5070251006', 'A5003418485']"
https://openalex.org/W2779263664,2017,39,"['A5077981249', 'A5077795637']"
https://openalex.org/W2962787757,2019,38,"['A5070251006', 'A5053541912']"
https://openalex.org/W3089441464,2020,36,"['A5100740618', 'A5100380463', 'A5102006329', 'A5012336736', 'A5035708362', 'A5100383332', 'A5100443578', 'A5009408707']"
https://openalex.org/W2969828666,2019,35,"['A5016819382', 'A5075314395', 'A5002362611']"
https://openalex.org/W3032990595,2020,35,"['A5049689603', 'A5042758122', 'A5032694172']"
https://openalex.org/W3112843191,2020,35,"['A5036440088', 'A5027042078', 'A5048239223', 'A5083758600', 'A5086852785', 'A5002511145']"
https://openalex.org/W3006273443,2020,34,['A5044033735']
https://openalex.org/W3109988478,2020,33,"['A5083758600', 'A5036440088', 'A5027042078', 'A5002511145', 'A5007807828', 'A5086852785']"
https://openalex.org/W3161563022,2021,31,"['A5002511145', 'A5091571825', 'A5018278462']"
https://openalex.org/W3202549181,2021,27,"['A5002511145', 'A5041972281', 'A5018278462']"
https://openalex.org/W4311537719,2022,20,"['A5016902194', 'A5044033735', 'A5029940839', 'A5002514740', 'A5073742847']"
https://openalex.org/W4283210954,2022,19,"['A5062643597', 'A5101533504', 'A5101817332', 'A5070251006', 'A5037036194', 'A5100357922', 'A5076665590', 'A5100408399']"
https://openalex.org/W4307824507,2022,18,"['A5002511145', 'A5065423139', 'A5079229807', 'A5027729141', 'A5112444682', 'A5069106345']"
https://openalex.org/W4383896185,2023,11,"['A5100346621', 'A5077795637', 'A5040584821']"
https://openalex.org/W2630394794,2003,79,"['A5055710645', 'A5104056982', 'A5078491738']"
https://openalex.org/W2950622308,2009,54,"['A5011012964', 'A5066696247', 'A5055710645', 'A5076876084']"
https://openalex.org/W1792679419,2011,47,"['A5047030954', 'A5001125856', 'A5026626448']"
https://openalex.org/W2802528811,2018,37,"['A5021874009', 'A5002511145', 'A5028529950', 'A5102104312', 'A5043758404', 'A5081762691']"
https://openalex.org/W2900831641,2018,36,"['A5044033735', 'A5008592841']"
https://openalex.org/W2751388234,2017,35,"['A5081762691', 'A5002511145', 'A5054566780', 'A5102104312', 'A5015892598', 'A5027461337']"
https://openalex.org/W3125884317,2019,34,"['A5052541789', 'A5074825066', 'A5055710645', 'A5040228064']"
https://openalex.org/W2778157824,2018,32,"['A5083840626', 'A5019136836']"
https://openalex.org/W2790074114,2018,32,"['A5002511145', 'A5113576379', 'A5033231097', 'A5034163547', 'A5021874009', 'A5058347768']"
https://openalex.org/W2999124990,2020,30,"['A5019136836', 'A5062380101', 'A5084395089']"
https://openalex.org/W3001617545,2020,30,"['A5002338764', 'A5055710645']"
https://openalex.org/W3087187902,2020,30,"['A5029940839', 'A5044033735']"
https://openalex.org/W4235794907,2020,30,"['A5034741131', 'A5087601816', 'A5052102753', 'A5044033735']"
https://openalex.org/W3040100687,2020,29,"['A5040217228', 'A5032369426', 'A5063652311']"
https://openalex.org/W3034183707,2020,27,"['A5032694172', 'A5058992999']"
https://openalex.org/W4200030872,2021,25,"['A5091361888', 'A5100328296', 'A5037684756', 'A5100451759', 'A5070251006', 'A5100603762', 'A5038811034']"
https://openalex.org/W3133785125,2021,24,"['A5101431879', 'A5100740618', 'A5015105117', 'A5086666436', 'A5015079616', 'A5071709543']"
https://openalex.org/W3165702520,2021,23,"['A5011580452', 'A5043728035', 'A5019136836', 'A5084395089']"
https://openalex.org/W3205200903,2021,23,"['A5050466249', 'A5071152949', 'A5032694172']"
https://openalex.org/W4310022025,2022,16,"['A5077172842', 'A5018717377', 'A5044033735']"
https://openalex.org/W2611102240,1999,67,"['A5111811662', 'A5111936847', 'A5033593347', 'A5055710645']"
https://openalex.org/W2035071899,2000,65,"['A5055710645', 'A5104056982', 'A5078491738']"
https://openalex.org/W2010990954,1998,63,"['A5055710645', 'A5112864313']"
https://openalex.org/W2144977619,2003,57,"['A5023765219', 'A5112446832', 'A5055710645']"
https://openalex.org/W2949820635,2013,34,"['A5078401676', 'A5055710645', 'A5065743725']"
https://openalex.org/W2951895558,2017,32,"['A5055710645', 'A5039749384', 'A5034703281']"
https://openalex.org/W2950337056,2014,31,"['A5055710645', 'A5065743725']"
https://openalex.org/W4230861880,2019,29,"['A5055710645', 'A5034703281']"
https://openalex.org/W2784255137,2017,28,"['A5065607545', 'A5064735018', 'A5050705257']"
https://openalex.org/W2963806437,2019,28,"['A5100399325', 'A5077795637']"
https://openalex.org/W3115798218,2020,26,"['A5071321132', 'A5104473141', 'A5042277127', 'A5046508099', 'A5101594408', 'A5100740618', 'A5015105117']"
https://openalex.org/W3093761638,2020,24,"['A5027666533', 'A5044033735']"
https://openalex.org/W3157168703,2021,22,"['A5079255958', 'A5019136836', 'A5084395089']"
https://openalex.org/W3165879865,2021,21,"['A5064735018', 'A5029104172', 'A5009232244']"
https://openalex.org/W4281568214,2022,15,"['A5055332597', 'A5089379689', 'A5100740618', 'A5100321247', 'A5007475662', 'A5036357902']"
https://openalex.org/W4287447418,2022,14,"['A5091891085', 'A5044033735', 'A5034741131', 'A5061206863']"
https://openalex.org/W4293731856,2022,14,"['A5101423335', 'A5050796169', 'A5023692113', 'A5066123431', 'A5086470621', 'A5100740618', 'A5046613099', 'A5015993565', 'A5100639079']"
https://openalex.org/W2070646792,1999,53,"['A5044078921', 'A5055710645', 'A5113572159']"
https://openalex.org/W1998593585,2012,30,"['A5020837990', 'A5055710645', 'A5029418921']"
https://openalex.org/W2038936320,2011,30,"['A5001518464', 'A5044033735', 'A5047289699', 'A5055571018']"
https://openalex.org/W2061465439,2012,30,"['A5040217228', 'A5059740393', 'A5046969974']"
https://openalex.org/W3123891012,2012,28,"['A5011012964', 'A5021261847', 'A5055710645', 'A5076876084']"
https://openalex.org/W2809264529,2018,27,"['A5002511145', 'A5034163547', 'A5021874009', 'A5058347768', 'A5081762691']"
https://openalex.org/W2963512460,2018,27,"['A5055710645', 'A5052541789']"
https://openalex.org/W1625727568,2015,26,"['A5112615531', 'A5047847314', 'A5055710645', 'A5110467021']"
https://openalex.org/W2738889688,2017,26,['A5077795637']
https://openalex.org/W2808983756,2018,26,"['A5055710645', 'A5040052580']"
https://openalex.org/W2903585496,2018,26,"['A5002511145', 'A5035853275', 'A5021874009', 'A5081762691', 'A5058347768']"
https://openalex.org/W1659681212,2014,25,"['A5031755683', 'A5001125856', 'A5026626448']"
https://openalex.org/W2804720843,2018,25,"['A5083640188', 'A5026626448']"
https://openalex.org/W2102164635,2015,24,"['A5026626448', 'A5079123359']"
https://openalex.org/W2974188208,2019,22,"['A5075314395', 'A5075507724', 'A5016819382', 'A5002362611']"
https://openalex.org/W2999377038,2020,21,"['A5027666533', 'A5044033735']"
https://openalex.org/W3006412608,2020,21,"['A5040892490', 'A5002511145']"
https://openalex.org/W3013549950,2020,21,"['A5026626448', 'A5083640188', 'A5020043539']"
https://openalex.org/W3042047254,2020,21,"['A5064735018', 'A5015272481']"
https://openalex.org/W4281388462,2022,13,"['A5061514105', 'A5016020782', 'A5079515903', 'A5022054063', 'A5009232244', 'A5064735018']"
https://openalex.org/W4385573083,2022,13,"['A5100740618', 'A5100775958', 'A5010557815', 'A5102834811', 'A5060498828', 'A5003324011', 'A5100320723', 'A5100426170']"
https://openalex.org/W4310424784,2022,12,"['A5081681623', 'A5100740618', 'A5047508986', 'A5060498828', 'A5003324011', 'A5102481665']"
https://openalex.org/W1989510227,2004,41,"['A5017396293', 'A5112446832', 'A5055710645', 'A5047370430']"
https://openalex.org/W2282891938,2010,29,"['A5017669758', 'A5055710645']"
https://openalex.org/W1982058739,2009,28,"['A5070251006', 'A5016939864', 'A5082111905']"
https://openalex.org/W2059121683,2013,25,"['A5100607328', 'A5055710645']"
https://openalex.org/W2283717573,2011,25,"['A5026626448', 'A5001125856']"
https://openalex.org/W2769800082,2017,23,"['A5002511145', 'A5001458803', 'A5035568207', 'A5021874009', 'A5032315661', 'A5034163547', 'A5058347768', 'A5081762691']"
https://openalex.org/W1796556867,2015,22,"['A5077795637', 'A5110304506']"
https://openalex.org/W2512672007,2016,22,"['A5100740618', 'A5100375105', 'A5090151187']"
https://openalex.org/W2754559645,2018,22,"['A5072647467', 'A5047847314', 'A5055710645']"
https://openalex.org/W2619706086,2017,21,"['A5100740618', 'A5024605798', 'A5100380463', 'A5086666436', 'A5079692192', 'A5064724240', 'A5111978133']"
https://openalex.org/W2890886525,2018,21,"['A5002511145', 'A5058347768', 'A5034163547', 'A5021874009', 'A5032315661', 'A5081762691']"
https://openalex.org/W2256941240,2016,20,"['A5021874009', 'A5002511145', 'A5081762691']"
https://openalex.org/W3022718705,2020,19,"['A5070251006', 'A5053541912']"
https://openalex.org/W3035009716,2020,19,"['A5026492466', 'A5009461324', 'A5100740602', 'A5070251006', 'A5100426931', 'A5077610457']"
https://openalex.org/W3110228087,2020,18,"['A5006519125', 'A5100740618', 'A5015122283', 'A5100380463', 'A5071709543', 'A5018396769']"
https://openalex.org/W4224435120,2022,11,"['A5040892490', 'A5083789193', 'A5002511145']"
https://openalex.org/W4283831831,2022,11,"['A5064735018', 'A5023075601', 'A5017095669']"
https://openalex.org/W1994210570,2003,40,"['A5055710645', 'A5076173089']"
https://openalex.org/W2018868489,2007,31,"['A5050910936', 'A5017669758', 'A5055710645', 'A5025175846']"
https://openalex.org/W1979028295,2008,26,"['A5055710645', 'A5051257652', 'A5025175846', 'A5025992076']"
https://openalex.org/W2130087232,2013,20,"['A5032369426', 'A5074059447', 'A5037344196', 'A5040217228', 'A5109832207', 'A5076716774', 'A5111981008', 'A5113443954']"
https://openalex.org/W2092569022,2015,19,"['A5055710645', 'A5027041171']"
https://openalex.org/W2906857037,2018,19,"['A5002511145', 'A5110583160', 'A5001345747', 'A5058347768', 'A5112036996']"
https://openalex.org/W3122892752,2017,19,"['A5064485567', 'A5055710645', 'A5039749384', 'A5034703281']"
https://openalex.org/W2132535912,2015,18,"['A5043002180', 'A5077795637', 'A5110304506']"
https://openalex.org/W2992251297,2019,18,"['A5002511145', 'A5028332100', 'A5081736253']"
https://openalex.org/W2994720918,2019,18,"['A5100665611', 'A5078072524', 'A5114734431', 'A5103000932', 'A5088153231', 'A5101574813', 'A5086666436', 'A5100740618', 'A5081507644']"
https://openalex.org/W2257559988,2016,17,"['A5021261847', 'A5047847314', 'A5055710645', 'A5091272738']"
https://openalex.org/W2588001287,2016,17,"['A5048337451', 'A5002373584', 'A5112131327', 'A5040217228', 'A5015178241', 'A5022241982', 'A5102045013']"
https://openalex.org/W2977542973,2019,17,"['A5024605798', 'A5100380463', 'A5100409994', 'A5100740618', 'A5104561219']"
https://openalex.org/W3012530362,2020,17,"['A5086609208', 'A5110523107', 'A5078648515', 'A5075417449', 'A5014505005', 'A5009612150']"
https://openalex.org/W3169656894,2020,16,"['A5002511145', 'A5049120233', 'A5030925693', 'A5013720364', 'A5028332100']"
https://openalex.org/W3180029035,2021,15,"['A5071321132', 'A5101594410', 'A5100740618', 'A5101774337', 'A5100677409', 'A5104473141']"
https://openalex.org/W3168813080,2021,14,"['A5047289699', 'A5081003980', 'A5006755527', 'A5046867258', 'A5044033735', 'A5018717377']"
https://openalex.org/W1999373351,1999,39,"['A5055710645', 'A5068021191']"
https://openalex.org/W2009453185,2014,18,"['A5023048192', 'A5017669758', 'A5055710645', 'A5040052580', 'A5025175846']"
https://openalex.org/W2011859899,2014,18,"['A5078401676', 'A5055710645', 'A5063633119']"
https://openalex.org/W2157999928,2011,18,"['A5078401676', 'A5021197130', 'A5055710645']"
https://openalex.org/W2627475804,2017,18,"['A5021874009', 'A5081762691', 'A5002511145', 'A5035568207', 'A5001458803', 'A5039495019']"
https://openalex.org/W1971014051,2014,17,"['A5055710645', 'A5065743725']"
https://openalex.org/W1012383842,2015,16,"['A5025578535', 'A5010655577', 'A5035863623', 'A5043917711', 'A5040217228']"
https://openalex.org/W2885989155,2018,16,"['A5021874009', 'A5039495019', 'A5048315075', 'A5002511145', 'A5023417485', 'A5032616740', 'A5081762691']"
https://openalex.org/W2893023459,2018,16,"['A5039707142', 'A5100372601', 'A5054894743', 'A5006225383', 'A5070147321']"
https://openalex.org/W2915050900,2019,16,"['A5064158757', 'A5015711710', 'A5055710645']"
https://openalex.org/W2951460175,2019,16,"['A5002511145', 'A5058347768', 'A5023659945', 'A5086852785']"
https://openalex.org/W2986395571,2018,16,"['A5020788604', 'A5044033735', 'A5053359378']"
https://openalex.org/W4386564356,2018,16,"['A5055710645', 'A5052541789']"
https://openalex.org/W3083173604,2020,14,"['A5058347768', 'A5056005467', 'A5035853275', 'A5052080106', 'A5002511145']"
https://openalex.org/W4214718120,2020,14,"['A5016902194', 'A5044033735', 'A5029940839', 'A5002514740', 'A5073742847']"
https://openalex.org/W4240377190,2020,14,"['A5002511145', 'A5000294737', 'A5054660259', 'A5049120233', 'A5035572398', 'A5112549762', 'A5081736253']"
https://openalex.org/W3193506365,2021,13,['A5051317739']
https://openalex.org/W3199403074,2021,13,"['A5100740602', 'A5009461324', 'A5070251006', 'A5026492466']"
https://openalex.org/W2770186513,2017,15,"['A5078401676', 'A5055710645', 'A5065743725']"
https://openalex.org/W2060805592,2014,14,"['A5022241982', 'A5059378540', 'A5002373584', 'A5015178241', 'A5109832207', 'A5109335526', 'A5040217228']"
https://openalex.org/W410032661,2014,14,"['A5113795053', 'A5108139740', 'A5109832207', 'A5040217228', 'A5032369426', 'A5113443954', 'A5002214819', 'A5076716774', 'A5037344196']"
https://openalex.org/W2272435823,2016,13,"['A5002511145', 'A5064308365', 'A5009459441', 'A5058347768']"
https://openalex.org/W3134430912,2021,12,"['A5037735812', 'A5055710645']"
https://openalex.org/W3169837366,2021,12,"['A5002338764', 'A5055710645']"
https://openalex.org/W3184113801,2021,12,"['A5054127508', 'A5048948660', 'A5032694172']"
https://openalex.org/W2010994761,2000,26,"['A5027117465', 'A5021838614', 'A5055710645', 'A5078491738', 'A5104023644', 'A5041567023', 'A5101519422', 'A5068021191']"
https://openalex.org/W1762107064,2014,13,"['A5031755683', 'A5026626448', 'A5109893479']"
https://openalex.org/W2610152459,2017,13,"['A5040217228', 'A5015178241', 'A5002373584', 'A5022241982', 'A5109832207', 'A5027119293']"
https://openalex.org/W2987463292,2019,13,"['A5002511145', 'A5108652413', 'A5058347768']"
https://openalex.org/W2995265324,2019,13,"['A5060107740', 'A5078153382', 'A5044033735', 'A5077381667', 'A5058920438', 'A5003322306']"
https://openalex.org/W1956622797,2014,12,"['A5007189523', 'A5044205949', 'A5040217228', 'A5100724730']"
https://openalex.org/W205727336,2014,12,"['A5001125856', 'A5026626448', 'A5051285901', 'A5063825876', 'A5047121608', 'A5031755683']"
https://openalex.org/W2310085614,2016,12,"['A5002511145', 'A5021874009', 'A5081762691']"
https://openalex.org/W2587081929,2016,12,"['A5100740618', 'A5035750278']"
https://openalex.org/W2945924652,2019,12,"['A5070011029', 'A5026626448']"
https://openalex.org/W3037262851,2020,12,"['A5034315380', 'A5070011029', 'A5026626448']"
https://openalex.org/W3007525193,2020,11,"['A5077795637', 'A5082742221']"
https://openalex.org/W3036911915,2020,11,"['A5060107740', 'A5044033735', 'A5077381667', 'A5058920438', 'A5003322306', 'A5078153382']"
https://openalex.org/W3186154190,2021,11,"['A5072647467', 'A5018708584', 'A5055710645', 'A5030500341', 'A5086173064', 'A5057257639', 'A5069421706']"
https://openalex.org/W3199937943,2021,11,"['A5062135451', 'A5040217228', 'A5082205147']"
https://openalex.org/W4200504585,2021,11,"['A5011580452', 'A5084395089', 'A5019136836', 'A5043728035']"
https://openalex.org/W4234267853,2021,11,"['A5100740618', 'A5089560559', 'A5043131201']"
https://openalex.org/W2131835993,2006,18,['A5055710645']
https://openalex.org/W2582619510,2017,12,"['A5021874009', 'A5002511145', 'A5067145124', 'A5050793661', 'A5081762691']"
https://openalex.org/W3011486758,2018,12,"['A5055710645', 'A5027041171']"
https://openalex.org/W3105868125,2017,12,"['A5017569760', 'A5011012964', 'A5055710645']"
https://openalex.org/W4254615932,2013,12,"['A5100607328', 'A5055710645']"
https://openalex.org/W2620004761,2017,11,"['A5074629829', 'A5040217228', 'A5082205147']"
https://openalex.org/W2907343584,2018,11,"['A5071797963', 'A5054789243', 'A5018717377', 'A5112407267', 'A5044033735', 'A5000725697', 'A5036348416', 'A5081498765', 'A5060362716']"
https://openalex.org/W2945533077,2019,11,"['A5002511145', 'A5023659945', 'A5086852785']"
https://openalex.org/W2964585128,2019,11,"['A5067243359', 'A5002854572', 'A5044033735', 'A5083338507']"
https://openalex.org/W2998778706,2019,11,"['A5012530135', 'A5050705257', 'A5065607545', 'A5064735018']"
https://openalex.org/W3010101321,2019,11,"['A5009461324', 'A5026492466', 'A5070251006', 'A5077295091']"
https://openalex.org/W1590340002,2001,21,"['A5024803432', 'A5086904495', 'A5055710645']"
https://openalex.org/W1971849893,2000,21,"['A5071016611', 'A5027117465', 'A5068388812', 'A5055710645', 'A5078491738', 'A5103835895']"
https://openalex.org/W1421809139,2010,12,"['A5017669758', 'A5055710645']"
https://openalex.org/W2499576529,2010,12,"['A5017669758', 'A5055710645']"
https://openalex.org/W2163217488,2009,11,"['A5018708584', 'A5024390954', 'A5078381067', 'A5055710645', 'A5058550942']"
https://openalex.org/W1559368565,2005,13,"['A5016974124', 'A5070251006', 'A5089476192', 'A5016939864', 'A5080994989']"
https://openalex.org/W4214532600,2012,2416,"['A5030852680', 'A5054478253']"
https://openalex.org/W2099147692,2013,1637,"['A5030852680', 'A5054478253']"
https://openalex.org/W2970785670,2016,943,"['A5030852680', 'A5054478253']"
https://openalex.org/W4206385989,2010,666,"['A5114072975', 'A5068669723', 'A5053346702', 'A5045451254', 'A5084346359']"
https://openalex.org/W2121319388,2011,641,"['A5054478253', 'A5030852680']"
